code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
5056784901151,Ultra Fantasy Ruby Red,Monster,"beverages-and-beverages-preparations, beverages, energy-drinks",united-kingdom,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"CARBONATED WATER, ACID (CITRIC CID) FLAVOUR ENHANCER (ERYTHRITOL), TAURINE (4%), ACIDITY REGULATOR (SODIUM CITRATES), FLAVOURINGS, PANAX GINSENG ROOT EXTRACT (0.08%), PRESERVATIVES POTASSIUM SORBATE, SODIUM BENZOATE), CFEINE 0.03%), SWEETENER (SUCRALOSE), L-CARNITINE L-TARTRATE 0.015%), VITAMINS (B3, B5, B6, B12), STABILISER GLYCEROL ESTERS OF WOOD ROSINS), GUARANA SEED EXTRACT (0.002%), INOSITOL, COLOURS (E129, E110).",Unknown,Unknown
5449000333766,Fanta Zero Rapsberry,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
54032354,Fanta -  450,Coca-Cola,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, fruit-based-foods-and-beverages, non-alcoholic-beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, juices-and-nectars, soft-drinks, sodas, fruit-juices, sweetened-beverages",italy,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"Acqua, zucchero, succo d'arancia da concentrato (9%), succo di limone da concentrato (3%), anidride carbonica, stabilizzanti E 414, E 445, E 444, antiossidante acido ascorbico, aromi naturali di arancia con altri aromi naturali, acidificante acido citrico, colorante E 160a",Unknown,Unknown
5000112684520,fanta orange,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,"2670 FANTA 500mle NUTRITION Par Energy Sparkling Orange Frud Drink With Sugar And Carbohy Sweeteners. Ingres Carbonated War Sign of wh Gray Buce From Corate Citrus Fat From Salt Concrate 11 7 Acids Cnc Acid Malic Acd Fat Sabra Vagable Extract Car Sweeteners cesattame-Reference roses Natural Grange Flash with Other 400 Atural Plasturings Preservaag Potassum Sorbate tity Regulator Setum Cratest, Antioxidant storbic Jee Stand",Unknown,Unknown
5449000342263,Fanta Pear,Coca-Cola,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Carbonated Water Sugar Energy Pear Juice From Concentrate Acids Caric Acid Malic Acid Stabilisers Acacia Sam Rycaral Esters Of Wood Resin Acidity Regulator Gedim Race Aidant carbic Acid Peration Pam Sarbat Sweeters Clamatos Acesulfame Sacral Farings Calours EM Lati 5 449000 342263&quot;&gt; of which saturat Carbohydrate Protein Sa Reference intake of,Unknown,Unknown
0850059475171,Long Grain Rice,Fantastic Rice,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,356.0
9300624036432,Lemon Fanta,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"Carbonated Water, Sugar, Lemon Juice from Concentrate (4.7%), Food Acids (330, 331), Flavour, Preservative (202), Stabiliser (452), Sweeteners (955, 950), Antioxidant (300), Colour (102).",Unknown,Unknown
2587184005642,CACIOTTA DI PECORA FANTASIA,LATTERIA SORRENTINA,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,451.0
5000112665130,Fanta orange,Unknown,Fanta,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0841905062164,Fantastik Vanilla Crème Water Rolls,Dark Fantasy,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,48.0,520.0
5942321004037,Para nazdravana,Fanta,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0841905061969,Dark Fantasy Fantastik Choco Crème Filled Wafer Rolls,Sunfeast,Unknown,united-states,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"sugar, wheat flour, palm oil, skim milk, cocoa powder, corn starch, soy lecithin, palm kernel oil, artificial flavors, iodized salt, sodium bicarbonate",52.0,480.0
5942321003405,Fanta Lămâie Zero Zahăr,Coca Cola,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, artificially-sweetened-beverages, unsweetened-beverages, carbonated-soft-drinks-without-fruit-juice, carbonated-soft-drinks-without-fruit-juice-with-sugar-and-artificial-sweeteners",romania,plastic,Unknown,Unknown,c,4.0,Unknown,"Apă, suc de lămâie din concentrat (3%), dioxid de carbon, acidifianţi: acid citric, acid malic, îndulcitori: ciclamati, acesulfam-K, sucraloză, glicozide steviolice din stevia, E 959, arome naturale de lămâie cu alte arome naturale, corector de aciditate: citrati de sodiu, conservant: sorbat de potasiu, stabilizatori: gumă de acacia, E 445, antioxidant: acid ascorbic, colorant: caroteni. Acest produs poate suferi modificări de culoare si pot apărea sedimente. Acestea sunt de origine naturală şi vă asigurăm că nu vor afecta calitatea produsului. A se consuma de preferință înainte de: vezi pe ambalaj (primul rând).",Unknown,Unknown
7410010903278,fanta vidrio 1.25,cocacola,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5281013000668,Cheese Balls,Fantasia,Unknown,australia,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"جرش الذرة، زيت نباتي (النخيا ) كهة الجبنة الطبيعية والإصطناعية ) مسحوق مصله مالتودکسترین ملح معزز للنكهة (إي 621 إي 627 إي (63) عامل مانع للتكتل (إي 341(iii) وإي 551) ه ونات طبيعية (إي) 100 و إي 160 سي)). خال من منتجات الكحول و الخنزير ومشتقاتهما. يحفظ في مكان بارد وجاف بعيدا عن أشعة الشمس. يحتوي على مشتقات الحليب قد يحتوي على آثار الفستق Ingredients: Corn Grits, Vegetable Oil (Palm), Natural & Artificial Cheese Flavor (Whey Powder, Maltodextrin, Salt, Taste Enhancers (E621, E627 & E631), Anti-caking Agents (E341 (iii) & E551), Natural Coloring Agents (E100, E160c)). Free from alcoholic & pork products and their derivatives. Store in a cool dry place, away from sunlight May Contain traces of Peanuts Contains Milk Derivatives HM Please ca",Unknown,Unknown
5449000337610,Fanta 500mL,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8901725013387,Chocolate Meltz,Dark Fantasy,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,39.2,536.0
0049000560725,chucky's punch,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, NATURAL FLAVORS, CARAMEL COLOR, SODIUM BENZOATE, SODIUM CITRATE, RED 40",0.0,26000.0
9300624036425,Lemon,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,7.7,32.0
5940597033621,fanta,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8901725132903,Dark Fantasy Choco Fills Luxuria,Sunfeast,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2587184005949,Caciotta di Pecora Fantasia,Latteria Sorrentina,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5000112684537,Orange,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000329523,fanta limonata sz.zuccheri,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8009417082489,PANE AI CEREALI,PANE & Fantasia,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0049000560749,Fanta Chucky's punch,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,11.8,45.1
0841905060290,Dark Fantasy (Choco-Style Nut Fills),Sunfeast,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,35.2,536.0
5056784900901,L-CARNITINE MONSTER ENERGY ULTRA FANTASY RUBY RED,Monster Energy,"beverages-and-beverages-preparations, beverages, energy-drinks",united-kingdom,Unknown,Unknown,Unknown,b,Unknown,Unknown,Unknown,Unknown,Unknown
5000112684780,Fanta fruit twist,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages",united-kingdom,Unknown,Unknown,Unknown,d,4.0,Unknown,"2Le Sparkling Mixed Fruit Drink With Sugar And Sweeteners agredients: Carbonated Water. Fruit Juises From Concentrate 4.4% Orange 3.4%, Peach 85% Apple 0.4% Passion Fruit 0.1%). Sugar Vegetable And Plant Concentrates (Carrot, Safflower). Acids (Citric Acid, Malic Acid). Sweeteners (Acesulfame K. Aspartame). Preservative (Potassium Sorbate). Natural Flavouring. Stabilisers (Glycerol Esters Of Wood Rosins. Guar Gum). Contains a Source of Phenylalanine.",Unknown,Unknown
5000112684544,Fanta orange2l,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000343734,Forest Berries Flavour Drink Zero Sugar,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300675090902,Fanta Orange Zero Sugar,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"Carbonated Water, Food Acids (330, 331), Flavour, Sweeteners (952, 950, 955), Preservative (212), Colours (110, 129).",Unknown,Unknown
8435201704266,Fantasy Brownies,Brompton House,"snacks, sweet-snacks, biscuits-and-cakes, cakes, chocolate-cakes, brownies",united-kingdom,Unknown,Unknown,Unknown,d,4.0,Unknown,"Sugar, Vegetable Oil Sunflower), Agents Wax, Bee Glazing (Sodium Propionate), Emulsifiers (Polyglycerol Esters of Fatty Acids, Polyoxyethylene Sorbitan Mono-Oleate), Raising Agents Regulator (Citric Acid), Water, Humbellac), Sqit, Colours (Camminic Acid, Mixed Carotenes,Curcumin, Brilliant Blue F Diphosphates, Sodium Carbonates), Acid (Citric Acid), Thickener (Guar Gum).",Unknown,Unknown
8011515939497,Fantasia cereali e legumi,Colfiorito,"plant-based-foods-and-beverages, plant-based-foods, legumes-and-their-products, legumes, meals, seeds, legume-seeds, pulses, soups, soup-mixes",italy,Unknown,Unknown,Unknown,a,3.0,Unknown,"INGRED ENTI: cereali precotti (55%): or perlato, farro (grano) perlato, grano duro; legumi (45%): lenticchie rosse decorticate, lenticchie gialle decorticate. Può contenere soia, lupino e senape. SENZA Va En Gra di c acid",Unknown,Unknown
5940541535195,fanta exotic,coca cola,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5940541535188,fanta strawb kiwi,coca cola,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7894900095203,Fanta sabor chucky punch,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
57112961,Fanta zero sugar lemon,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000341846,Fanta Forest Berries Flavour,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas",united-kingdom,Unknown,Unknown,Unknown,c,4.0,Unknown,"Carbonated Water, Lemon Juice From Concentrate (3%), Acids (Malic Acid, Citric Acid). Fruit And Vegetable Concentrates (Carrot, Blackcurrant). Colour (E 150d). Sweeteners (Cyclamates. Acesulfame K. Sucralose). Natural Flavouring. Preservative (Potassium Sorbate). Acidity Regulator (Sodium Citrates).",Unknown,Unknown
5000112687972,31.01 26 2365C507 FANTA BLAC fruit twist,Unknown,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,"Carbonated Water Fruit Jes From Concentrate 44% (Orange 34 Peach 0.5% Apple 0.4% Passion Fruit 0.1 Sugar.&quot; Reference intake Vegetable And Plant Concentrates (Carrot, Safflower (8400kJ/",Unknown,Unknown
5449000341631,FANTA chucky forest berries flavour zero sugar** C,Unknown,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,FANTA 500mle w Calorie Forest Berrie for (Sodium Citrate Coca-Cola co 0800 227711 2025 The Coca-Cola Long,Unknown,Unknown
0842798109936,Fantasy Sour Belts,Freedoms Choice,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,54.5,333.0
8600939346686,Milk Chocolate with Orange and Biscuit,Jimmy Fantastic,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0615402904247,FANTA 35CL,Unknown,"beverages-and-beverages-preparations, beverages, sweetened-beverages",italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300675097451,Chucky’s Punch,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,7.6,32.0
9310155781305,Noodles Oriental Flavour,Fantastic,Unknown,united-states,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"Wheat flour, vegetable oil (antioxidant (319)), modified starch (420), salt, mineral salts (501, 500, 451), vegetable gum (412), salt, maltodextrin, flavour enhancers (621, 627, 631), sugar, flavour (soy, sesame), herbs and spices, soy sauce powder (soy, wheat), colour (150c), antioxidant (307b), dehydrated vegetables",0.206,Unknown
0067000013751,Fanta,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0860009657038,Body Magic,Her Fantasy Box,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8002267024586,Fantasma Dolfin,Dolfin,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5000112684766,Fruit Twist,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9310155010801,Delites Sour Cream & Chives Flavour,Fantastic,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9310155012324,Pink Salt And Vinegar Rice Crackers,Fantastic,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.3,106.0
8003170035584,Contorno Fantasia,Conad,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
59406556,Fanta Lamaie,Fanta,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,48.0
9310155010788,Delites Rice Snacks Flame Grilled Barbecue flavour,Fantastic,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5940805088092,Peach And Jasmine,Fanta,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,4.6,19.0
5449000257000,FANTA - ORANGE,FANTA,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks",united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9309001680190,Fairy Floss,Fantasy,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,99.9,406.0
5000112687651,FANTA chucky forest berries flavour' zero sugar**,Unknown,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0089087158026,Lightly Salted Plantain Chips,Tropical Fantasy,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,500.0
5942321004129,Fanta doza lamaie,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5940733173051,fanta căpșuni 355 ml,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5940733173020,fanta zmeura 355,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5940733173044,fanta piersica 355ml,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5281013101730,Cocktail Original Flavored,Fantasia,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300624036418,Fanta Lemon,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,"810 R TA FANTA Soft Drink contains: Carbonated Water, Sugar, Lemon Juice from NUTRITION INFOR Servings per pada Average Quantity krim Energy Protein Concentrate (4.7%), Food Acids (330, 331), Flavour, Fat, total Preservative (202), Stabiliser (452), Sweeteners local ingredients. Made in Australia from imported and (955,950), Antioxidant (300), Colour (102). - saturated Carbohydrate - sugars Dietary Fibre Sodium Store in a cool place. For best before date see neck of bottle. Prepared and bottled Australia Pty Ltd Australia, under au Owner of the trade ma coca-colacompa 32024 The Coca-Cola C",Unknown,Unknown
0049000544176,fanta 18 cans,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0049000557053,fanta pineapple mini,coca cola,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9356330262580,Fanta portocale 500 ml,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5942321002774,Fanta 0.33lx4ST,Unknown,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000322142,orange,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0011110661555,Salmon Fantasy,Private Selection by Snowfox,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5000112687965,Fanta lemon,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5000112669060,Fanta orange low calorie,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4262547810054,Fanta - Watermelon [CHN],Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300601866434,Fantasy Finger Bun,Coles,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,18.2,308.0
6928804025224,Pineapple Fanta,Japanese,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,19.7
4902102159111,Fanta Fruits Golden apple,Fanta,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,12.0,48.0
